ID,SKU,Name,URL,MRP,SP,Quantity,SubcategoryID,Hide,Keywords,Description
"002118","002118","BLACK DIMOND AGARBATHI 130G","",72,65,"130G","71101",0,"black diamond agarbatti, incense stick","These products are processed under the supervision of quality controllers using premium quality herbs and natural ingredients with the aid of cutting-edge processing techniques in strict adherence to international quality standards. The offered range of products is widely used for worship purposes and appreciated for purity, long lasting fragrance, longer shelf life, nice aroma and pleasant smell."
"002120","002120","COMFORT LILY FRESH FABRIC CONDITIONER 860ML","https://www.hul.co.in/brands/home-care/comfort-fabric-conditioner.html",220,218,"860ML","40109",0,"comfort fabric conditioner lily fresh","Want your clothes to shine like new every day? A small step of Comfort After Wash Fabric Conditioner Lily Fresh (Pink) 1.6l gives your clothes unbeatable shine, that detergent alone can’t deliver. Even if you use the best detergents, repeated washing can tangle cloth fibres, making them rough, dull & lifeless. Taking a small step of Comfort After Wash Fabric Conditioner nourishes the cloth fibres damaged by detergent, giving them new like shine even over repeated washing. Not only shine, our range of fabric softeners gives visible softness to your favourite clothes while also delivering a long lasting freshness"
"002123","002123","PEARS PURE AND GENTLE 125G","https://www.pearspuresince1807.com/us/products/pears-pure-and-gentle-soap",72,71,"125G","50712",0,"pears pure and gentle soap","Pears, a soap with 200 years of heritage, is prepared with a unique process of moulding & then matured till it reaches pure transparency. Each bar of Pears is still finished by hand and checked by eye • Gently moisturizes your skin to keep it smooth • Mild Fragrance & Soft lather to pamper your skin • Dermatologist tested • Enriched with Glycerin & Natural Oils"
"002124","002124","LIVON SERUM 100ML","",250,248,"100ML","50604",1,"livon serum","Specially Crafted for Dry & Rough Hair: If you have dry, rough, rebellious or excessively frizzy hair, Livon Serum for Dry & Rough Hair is made for you"
"002129","002129","PEARS OIL CONTROL 75G*3 COMBI","https://www.pearspuresince1807.com/us/product-category/bar-soaps",60,56,"","50710",1,"pears oil clear bath soap","Pears, a soap with 200 years of heritage, is prepared with a unique process of moulding & then matured till it reaches pure transparency. Each bar of Pears is still finished by hand and checked by eye. • Gently moisturizes your skin to keep it smooth • Mild Fragrance & Soft lather to pamper your skin • Dermatologist tested • Enriched with Lemon Flower Extracts • Gently clears away excess oil from the ski"
"002133","002133","FRUCTIS CREAME CONDITIONER","",65,64.5,"","50604",1,"","FRUCTIS CREAME CONDITIONER"
"002134","002134","EVER YUTH FACE WASH GREEN APPLE","",30,29.5,"","50705",1,"everyuth green apple face wah","If you are fed up with pimples and the nasty marks they leave behind, Everyuth Naturals Anti Acne Tulsi Turmeric Face Wash is exactly what you need. It is enriched with natural herbal ingredients like Tulsi, Turmeric, Tea tree oil and Brahmi. Pamper your face with the natural goodness of the face wash, proven effective against pimples and marks. Wash away hidden impurities in the skin pores with the reinvigorating herbal properties of Everyuth Naturals Anti Acne Tulsi Turmeric Face Wash and get clear, glowing skin."
"002135","002135","HIMALAYA ALOE VERA FACE WASH 50ML","https://himalayawellness.in/pages/search-results-page?collection=face-care",65,65,"50ML","50705",1,"himalaya aloe vera face wash","Himalaya's Moisturizing Aloe Vera Face Wash is a soap-free formulation that takes care of your skin after every wash. Unlike soap, it gently cleanses without over-drying the skin."
"002136","002136","DITE CHAI 100G","",25,24.5,"","30603",1,"","DITE CHAI 100G"
"002138","002138","VANISH FABRIC STAIN REMOVER 450G","",170,65,"450G","40104",1,"vanish fabric stain remover","Only detergents are not enough for removing tough stains and most of the times the stain remains on the clothes even after a wash with detergent. Get enhanced cleaning first time, every time with Vanish- Expert Stain Removal Laundry Additive. With its advance oxygen power, Vanish removes even the toughest dried-on stains, ensuring a stain-free laundry. The liquid is absolutely safe to be used on both coloured and white clothes. Vanish is an expert laundry additive and spot cleaner that specializes in the removal of tough stains in only 1 wash with its active oxygen formula. It also whitens your whites and brightens your coloured garments with its active brighteners to give you dry clean like results for your everyday clothes."
"002140","002140","TRAET TIRAMISU","",60,60,"","20202",1,"","TRAET TIRAMISU"
"002144","002144","CHUTNEY POWDER 100G","",40,30,"100G","10401",1,"","CHUTNEY POWDER 100G"
"002145","002145","GOOD DAY WONDERFULLS MIXED FRUIT","http://britannia.co.in/",15,15,"75G","20201",1,"britania good day wonderfulls mixed fruit","Britannia Good Day Biscuits are crunchy delicious biscuits made with the goodness of butter. Good day biscuit is one of the famous britannia biscuits with the tagline ‘har cookie mein kayi smile."
"002148","002148","PONDS OIL CONTROL TALC 400G","",83,81,"","50305",1,"",""
"002150","002150","50-50 SWEET & SALTY BISCUTS 75G","http://britannia.co.in",10,10,"75G","20207",0,"britania 50-50 sweet and salty biscuit","You get the lip-smacking and iconic Britannia 5050 Sweet & Salty biscuit – a biscuit that is deliciously sweet and scrumptiously salty. Launched in 1993, 5050's dual flavored appeal soon made it a household name, while its whacky and unforgettable ads, including the iconic and much loved "Na re nana 5050" ad campaign only added to its growing popularity amongst the youth."
"002151","002151","WHITE TONE CREAM 50G","",10,10,"20ML","50704",1,"white tone soft & smooth cream","WhiteTone Cream All Day Usage Cream For Radiance & Glow, Cleans Skin Pores, Fairness, Skin Whitening, Skin Lightening, Daily Care, Moisturization & Nourishment. At times when you do not have the time to use layers of makeup so as to steal the show at special occasions, you need a product that quickly gives you the right finishing touch."
"002152","002152","SUNFLOWER DALDA 1LIT","",60,48,"","10811",1,"","SUNFLOWER DALDA 1LIT"
"002154","002154","MANGALMAI OIL 500ML","",80,60,"500ML","10814",1,"","MANGALMAI OIL 500ML"
"002156","002156","DABUR ALMOND HAIR OIL 100ML","https://www.dabur.com/in/en-us/products/hair-oils",65,64,"100ML","50601",0,"dabur almond hair oil","DABUR ALMOND HAIR OIL 100ML"
"002160","002160","GANPATHI SUGAR 1KG","https://en.wikipedia.org/wiki/Sugar",44,40,"","10701",1,"sugar,panchadhara","GANPATHI SUGAR 1KG"
"002161","002161","LASERE SHAVE CREAMS 70G","",30,29,"","50201",1,"lasere shaving cream","Laser Ayurvedic Shaving Cream with Aloe Vera , Bio Shield Tea Tree Oil, Antimicrobial protection"
"002164","002164","HEAD & SHOULDERS SHAMPOO 200ML","https://www.headandshoulders.co.in/",122,120,"","50602",1,"head & shoulder shampoo, head and shoulder shampoo","Designed to address every scalp and hair care need, Head & Shoulders Supreme Scalp Rejuvenation Shampoo contains luxurious Argan oil. This shampoo along with the benefits of argan oil for hair provides dry scalp rejuvenation* and leaves hair moisturized, glossy and soft^."
"002165","002165","SANDAL DHOOP","",10,10,"","71102",1,"","SANDAL DHOOP"
"002166","002166","LIFEBOUY COOL HAND WASH","https://www.lifebuoy.in/products/hand-wash.html",175,170,"750ML","50911",1,"lifebuoy cool hand wash","Lifebuoy Cool Fresh Handwash with the essence of menthol helps your hands feel refreshed while giving you germ protection."
"002167","002167","LIRIL ICY COOL 75G","",20,20,"","50710",1,"liril icy cool mint bath soap","Liril is a very popular soap brand in India, Asia and Europe. It is manufactured by Hindustan Lever Limited in India. Liril has always tried to come up with some new packaging and improved products in the market. Liril soaps occupy the topmost position in the category of family freshness soaps. The Liril soap has been symbolic of freshness and youth, which expresses freedom."
"002168","002168","MAGGI CHEESE MACARONI","https://www.maggi.in",24,24,"70G","20405",1,"maggi cheese macroni","Maggi Cheese Macaroni Pazzta is delicious, quick and easy. The pasta is made with 100% suji/Rawa (semolina) and is ready in just 5 minutes! It makes a great snacking option or sides for your everyday meals. Toss in some bell peppers or olives to make your pasta meal more wholesome and delicious! Available in saucy, lip-smacking flavours and shapes - Masala Penne, Cheese Macaroni, Mushroom Penne, and Tomato Twist. So now, go ahead and indulge yourself with the saucy creamy flavours of Maggi Pazztas."
"002169","002169","VASELINE BODY LOTION 25ML","https://www.vaseline.com/in/en",69,68,"23G","50704",1,"vaseline body lotion","An intensive skin care moisturiser that soothes even the deepest layers of the skin, giving it a grease-free touch."
"002171","002171","LUX WHITE SOAP","https://www.lux.com/in/products/bar.html",20,19,"75G","50710",1,"lux white soap, lux velvet touch bath soap","Indulge yourself in a luxurious bathing experience with the velvet touch bathing bar from Lux. This soap bar is formulated with jasmine and almond oils that nourish your skin cells. Its advanced formula includes silk essence that retains your skin's natural oils and gives it a radiant, silky glow, making every bath a pleasurable experience. This soap is created with an invigorating fragrance that sensualizes the mind and senses, keeping you refreshed and beautiful throughout the day. This 100 gm bar of Lux velvet soap bar can be bought in a click."
"002172","002172","MARGO 100GSET","https://en.wikipedia.org/wiki/Margo_(soap)",128,125,"400G","50710",0,"margo neem bath soap","The Margo Neem soap helps fight skin infections and other skin diseases. It has been scientifically proven that neem helps in curing many types of skin infections. Hence, the Margo original neem 100g has its main constituent as neem which provides a smooth and soft skin."
"002175","002175","ORAL-B FRESH CLEAN TOOTH BRUSH 22RS","https://www.oral-b.co.in/",22,20,"","50104",1,"oral b fresh clean tooth brush","With Dual bristle system - polishing centre bristles gently remove surface stains and deep clean bristles provide precision cleaning of tough spots."
